c10,c20,label,max_nl,ok,residual_inf,seconds,status,theta,x,y
-2.0703708268652217,2.0134113083115532,NL3,3,True,2.283050415385901e-10,4.724891185760498,OPTIMAL,4.721067413129413,-0.8611783774225967,0.8374858557108745
-2.070337983850416,2.0134118769840423,NL3,3,True,6.366651650324684e-10,7.491466999053955,OPTIMAL,4.7557811441083055,-0.8611647162495194,0.8374860922522926
-2.0702545922736624,2.0134179346518346,NL3,3,True,2.6858030244270026e-09,5.311985015869141,OPTIMAL,4.790494875087198,-0.8611300292157632,0.8374886119615412
-2.0701711149545226,2.0134261872530006,NL3,3,True,2.4977305779216863e-09,6.69398832321167,OPTIMAL,4.8252086060660915,-0.8610953065171453,0.8374920446614177
-2.070163956059165,2.0134271182857577,NL3,3,True,7.447403804761166e-10,7.043870210647583,OPTIMAL,4.859922337044984,-0.8610923287482316,0.837492431927925
-2.0701331277749904,2.0134323246179218,NL3,3,True,4.1453063204244245e-10,5.954910755157471,OPTIMAL,4.8946360680238765,-0.8610795056097872,0.8374945975209808
-2.0701299922134986,2.013432922886525,NL3,3,True,2.783404617900942e-10,6.729895830154419,OPTIMAL,4.92934979900277,-0.861078201361426,0.8374948463730115
-2.0700260688345913,2.013458175718232,NL3,3,True,1.8899363185553852e-09,5.287122964859009,OPTIMAL,4.9640635299816624,-0.8610349740488779,0.8375053503814494
-2.0699112616969955,2.0134902277788123,NL3,3,True,2.077791161347875e-09,5.78152322769165,OPTIMAL,4.998777260960555,-0.8609872195967824,0.837518682554201
-2.069903427940782,2.013492667157095,NL3,3,True,2.2161505963680384e-09,5.394806146621704,OPTIMAL,5.0334909919394475,-0.8609839611170079,0.83751969722259
-2.0698733747989504,2.013502961859953,NL3,3,True,3.680318272358818e-10,5.096441030502319,OPTIMAL,5.06820472291834,-0.8609714604018784,0.837523979342193
-2.0698631823699056,2.013506859018519,NL3,3,True,1.9056044520127102e-09,4.380948066711426,OPTIMAL,5.102918453897233,-0.860967220823445,0.8375256003796646
-2.069853699342021,2.0135109373031885,NL3,3,True,1.5335436254204637e-09,4.939044952392578,OPTIMAL,5.137632184876126,-0.8609632763230392,0.8375272967572066
-2.069820386892724,2.0135270523559248,NL3,3,True,1.7896795156957523e-11,5.6629462242126465,OPTIMAL,5.1723459158550185,-0.8609494198869547,0.837533999872797
-2.0697273449158753,2.013575740703594,NL3,3,True,2.641882268505924e-10,6.818844318389893,OPTIMAL,5.207059646833912,-0.8609107187337048,0.8375542519704894
-2.0696997893118927,2.013591697126718,NL3,3,True,1.837902052770346e-09,5.266049861907959,OPTIMAL,5.241773377812804,-0.8608992568786503,0.8375608891035079
-2.0696454928176857,2.0136239730515375,NL3,3,True,1.9700812092793285e-09,4.946455717086792,OPTIMAL,5.276487108791697,-0.8608766720517322,0.837574314393415
-2.0696426766585816,2.013625772290883,NL3,3,True,1.5742697145881834e-09,6.245964765548706,OPTIMAL,5.311200839770589,-0.8608755006599716,0.8375750627936532
-2.069615820769334,2.0136458241089104,NL3,3,True,1.7328817253673299e-09,7.359205007553101,OPTIMAL,5.345914570749482,-0.8608643298538405,0.8375834034212786
-2.069615548467055,2.013645453789967,NL3,3,True,4.870084335806268e-10,6.075062990188599,OPTIMAL,5.380628301728375,-0.8608642165887038,0.8375832493857489
-2.0695893663753466,2.013666674876181,NL3,3,True,1.1459555526727172e-10,6.175692796707153,OPTIMAL,5.415342032707268,-0.860853326051143,0.8375920763747867
-2.0695766243537714,2.013678023286275,NL3,3,True,1.1861240878374701e-09,5.93927788734436,OPTIMAL,5.45005576368616,-0.860848025960298,0.837596796787799
-2.0695708356441145,2.013683146161599,NL3,3,True,2.45666065268324e-09,7.63593864440918,OPTIMAL,5.484769494665054,-0.8608456181251772,0.8375989276666744
-2.0695100431987434,2.01374583299448,NL3,3,True,2.8677349384054196e-10,4.553092002868652,OPTIMAL,5.519483225643946,-0.8608203312834266,0.8376250024858931
-2.069470882108353,2.013788538448699,NL3,3,True,4.577915824199863e-11,5.748538017272949,OPTIMAL,5.554196956622839,-0.8608040420835195,0.837642765977
-2.0694529750601873,2.0138087490193883,NL3,3,True,2.1793677973391823e-11,7.152340888977051,OPTIMAL,5.588910687601731,-0.8607965935808244,0.8376511726383804
-2.0694357540852457,2.013830175687029,NL3,3,True,1.0100003056123796e-09,6.319736003875732,OPTIMAL,5.623624418580624,-0.860789430452816,0.8376600851397704
-2.0694104665802615,2.0138648590920867,NL3,3,True,4.770359662842338e-10,5.28826904296875,OPTIMAL,5.658338149559517,-0.8607789120219007,0.8376745118299573
-2.0694046019307657,2.0138734676974606,NL3,3,True,2.308654489802109e-09,7.18182897567749,OPTIMAL,5.69305188053841,-0.8607764725993241,0.8376780926110964
-2.0693845364825094,2.013905511629328,NL3,3,True,5.447590156748561e-10,5.483683109283447,OPTIMAL,5.727765611517302,-0.8607681263021548,0.8376914214026799
-2.0693417550928053,2.0139776716350193,NL3,3,True,7.630815979098315e-10,7.3498218059539795,OPTIMAL,5.762479342496196,-0.8607503312254028,0.8377214366230499
-2.0693409356964487,2.013979032508025,NL3,3,True,2.031165569071902e-09,3.024838924407959,OPTIMAL,5.797193073475088,-0.8607499903944678,0.8377220026831932
-2.069328616962121,2.0140042690109317,NL3,3,True,3.146527705055746e-09,5.210020065307617,OPTIMAL,5.831906804453981,-0.8607448663715137,0.8377324998996063
-2.0692999385046047,2.0140678293618017,NL3,3,True,5.922292656279637e-10,7.5345752239227295,OPTIMAL,5.866620535432873,-0.8607329374613927,0.8377589380618526
