c00,c10_max,c10_min,level,ok_max,ok_min,optimizer_max,optimizer_min,prosta_max,prosta_min,raw_c00,raw_c10_max,raw_c10_min,residual_max,residual_min,seconds_max,seconds_min,status_max,status_min
2.40737808807733,-2.072501659852116,-2.085780599961303,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40737808807733,-2.072501659852116,-2.085780599961303,7.840394999902855e-13,2.8169466759209172e-11,12.509028911590576,17.225914001464844,OPTIMAL,OPTIMAL
2.40777689120761,-2.0731321850437388,-2.0853533559679334,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40777689120761,-2.0731321850437388,-2.0853533559679334,1.4739320874923578e-12,1.1185577746160302e-12,11.307285785675049,14.369727373123169,OPTIMAL,OPTIMAL
2.40817569433788,-2.0737688776363665,-2.0848477130065235,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40817569433788,-2.0737688776363665,-2.0848477130065235,1.051298206591715e-12,8.630873793435967e-13,11.58735966682434,13.026794195175171,OPTIMAL,OPTIMAL
2.40857449746816,nan,-2.0842219091488885,3,False,True,barrier,barrier,TIME_LIMIT,OPTIMAL,2.40857449746816,nan,-2.0842219091488885,nan,1.3562484468820912e-12,921.4259362220764,10.07659912109375,TIME_LIMIT,OPTIMAL
2.40897330059843,-2.0750725717163334,-2.0834161264394133,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40897330059843,-2.0750725717163334,-2.0834161264394133,1.8479388533168377e-09,1.0902390101819037e-12,49.684043169021606,13.724488973617554,OPTIMAL,OPTIMAL
2.40937210372871,-2.075752288190621,-2.082544157970782,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40937210372871,-2.075752288190621,-2.082544157970782,5.326850072151501e-13,1.1439738045737613e-12,11.891508102416992,13.329537868499756,OPTIMAL,OPTIMAL
2.40977090685898,-2.076664740301413,-2.0815423541286817,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,2.40977090685898,-2.076664740301413,-2.0815423541286817,8.024692021990631e-13,1.894706613825292e-12,10.143360137939453,9.840570211410522,OPTIMAL,OPTIMAL
2.41016970998926,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.41016970998926,nan,nan,nan,nan,0.0,7.096418857574463,skipped_after_infeasible_min,INF_OR_UNBD
2.41296133190118,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.41296133190118,nan,nan,nan,nan,0.0,5.186117172241211,skipped_after_infeasible_min,INF_OR_UNBD
2.4157529538131,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.4157529538131,nan,nan,nan,nan,0.0,4.753832101821899,skipped_after_infeasible_min,INF_OR_UNBD
2.41854457572502,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.41854457572502,nan,nan,nan,nan,0.0,4.712378025054932,skipped_after_infeasible_min,INF_OR_UNBD
2.42133619763695,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.42133619763695,nan,nan,nan,nan,0.0,4.356851100921631,skipped_after_infeasible_min,INF_OR_UNBD
2.42412781954887,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.42412781954887,nan,nan,nan,nan,0.0,4.285997152328491,skipped_after_infeasible_min,INF_OR_UNBD
2.44366917293233,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.44366917293233,nan,nan,nan,nan,0.0,3.861021041870117,skipped_after_infeasible_min,INF_OR_UNBD
2.4632105263157897,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.4632105263157897,nan,nan,nan,nan,0.0,3.855591058731079,skipped_after_infeasible_min,INF_OR_UNBD
2.6,nan,nan,3,False,False,skipped_after_infeasible_min,barrier_DualReductions0,skipped_after_infeasible_min,INF_OR_UNBD,2.6,nan,nan,nan,nan,0.0,3.358711004257202,skipped_after_infeasible_min,INF_OR_UNBD
